date,C-A100,C-A107,C-A108,C-A109,C-A11,C-A110,C-A111,C-A112,C-A113,C-A115,C-A117,C-A119,C-A12,C-A120,C-A121,C-A122,C-A123,C-A124,C-A125,C-A126,C-A127,C-A128,C-A129,C-A13,C-A130,C-A132,C-A133,C-A134,C-A135,C-A136,C-A137,C-A139,C-A14,C-A140,C-A141,C-A142,C-A144,C-A146,C-A147,C-A148,C-A15,C-A151,C-A155,C-A156,C-A16,C-A160,C-A163,C-A164,C-A166,C-A167,C-A168,C-A169,C-A17,C-A170,C-A171,C-A172,C-A173,C-A174,C-A175,C-A176,C-A177,C-A178,C-A179,C-A18,C-A181,C-A183,C-A184,C-A185,C-A187,C-A189,C-A191,C-A192,C-A193,C-A194,C-A195,C-A196,C-A197,C-A198,C-A199,C-A2,C-A20,C-A204,C-A206,C-A207,C-A208,C-A21,C-A210,C-A211,C-A212,C-A213,C-A214,C-A215,C-A216,C-A218,C-A22,C-A220,C-A221,C-A223,C-A225,C-A227,C-A228,C-A232,C-A235,C-A236,C-A237,C-A238,C-A239,C-A241,C-A242,C-A244,C-A248,C-A249,C-A25,C-A250,C-A251,C-A252,C-A254,C-A255,C-A256,C-A257,C-A258,C-A259,C-A26,C-A260,C-A261,C-A266,C-A27,C-A270,C-A271,C-A272,C-A273,C-A274,C-A277,C-A279,C-A28,C-A280,C-A282,C-A283,C-A284,C-A286,C-A287,C-A288,C-A289,C-A290,C-A294,C-A299,C-A3,C-A300,C-A302,C-A303,C-A304,C-A305,C-A308,C-A309,C-A31,C-A310,C-A312,C-A313,C-A316,C-A317,C-A318,C-A319,C-A32,C-A321,C-A322,C-A324,C-A328,C-A329,C-A35,C-A36,C-A37,C-A38,C-A39,C-A40,C-A41,C-A44,C-A46,C-A47,C-A49,C-A51,C-A52,C-A54,C-A55,C-A56,C-A57,C-A59,C-A6,C-A61,C-A62,C-A63,C-A64,C-A65,C-A67,C-A68,C-A69,C-A7,C-A70,C-A73,C-A74,C-A76,C-A77,C-A78,C-A79,C-A8,C-A80,C-A81,C-A83,C-A84,C-A85,C-A86,C-A89,C-A9,C-A90,C-A93,C-A96,C-A98,C-A99
10/12/2013 0:00,7,45,6,14,16,11,8,8,5,6,6,10,16,14,4,10,17,45,6,16,7,6,10,30,18,12,8,6,26,15,35,6,50,35,35,4,16,6,16,10,50,16,20,5,45,3,20,3,14,16,40,2,40,15,14,13,6,40,25,15,20,20,7,7,6,13,5,7,12,23,10,40,30,10,4,25,20,20,7,10,60,40,9,10,12,30,14,5,45,11,13,16,12,6,20,8,6,30,14,5,8,16,8,25,25,16,6,33,45,12,10,6,8,15,10,17,8,18,3,7,4,3,7,3,18,5,8,3,3,4,16,14,3,8,6,5,35,40,16,16,25,6,9,40,20,16,10,7,12,7,20,8,30,6,40,8,40,35,5,8,12,14,40,8,20,3,6,14,10,12,2,12,13,20,18,11,10,25,5,40,9,45,12,17,8,15,16,15,12,4,0,6,15,10,10,16,5,15,4,23,17,6,6,80,16,10,10,10,12,5,11,16,3,26,8,7,6
11/12/2013 0:00,7,45,2,10,16,14,8,8,5,6,6,10,20,20,4,8,17,45,6,13,7,7,12,33,23,16,10,16,28,15,16,6,90,6,10,4,16,10,18,10,33,8,20,5,45,3,8,3,12,16,33,2,33,15,14,14,8,16,25,15,20,20,7,7,6,13,5,7,2,24,14,20,30,10,4,25,20,26,7,10,100,40,9,12,12,30,20,5,16,11,14,8,12,6,20,6,6,100,14,6,10,16,8,25,25,18,6,34,33,8,10,6,8,10,10,17,8,18,3,7,4,3,7,3,26,5,8,3,3,5,8,14,3,10,6,5,20,20,16,6,10,7,9,6,10,16,10,7,12,7,20,8,13,7,33,7,26,10,5,8,8,6,33,8,12,3,6,6,10,12,8,6,13,20,18,11,10,23,5,40,9,45,12,17,8,14,13,15,33,4,0,6,15,10,10,16,5,15,6,24,17,5,12,6,16,10,10,10,10,5,14,16,3,28,8,7,8
12/12/2013 0:00,7,50,2,10,16,33,8,8,5,7,6,10,20,20,4,8,17,15,6,13,7,7,12,33,23,16,10,16,40,26,16,6,50,6,10,4,16,10,30,30,33,8,60,5,50,3,8,3,12,16,33,2,33,15,14,30,30,16,15,15,20,20,7,7,6,13,5,7,2,33,14,20,40,10,4,33,40,26,7,10,50,50,9,12,12,20,20,5,16,11,30,8,16,6,20,6,6,50,14,6,10,16,20,25,30,18,16,50,33,8,10,6,8,10,10,17,8,18,3,14,4,3,7,3,26,8,8,3,3,5,8,14,3,10,6,5,20,20,16,6,10,7,9,6,10,12,10,7,14,7,26,6,13,7,33,7,26,10,5,8,8,6,33,8,12,3,6,6,10,12,30,6,13,20,6,11,10,23,5,35,9,40,16,17,8,14,13,15,33,4,40,6,35,13,10,10,5,50,4,30,17,5,12,6,16,16,10,26,10,5,26,20,3,20,8,6,10
13/12/2013 0:00,7,50,2,10,8,33,8,8,5,7,6,10,20,20,4,8,19,15,6,14,9,7,12,34,24,16,10,16,40,26,16,6,50,8,10,4,16,10,30,30,34,8,20,5,50,3,8,3,12,16,34,6,34,15,14,30,30,16,15,15,20,20,7,9,6,13,5,11,2,33,14,20,40,10,4,33,40,28,9,10,50,50,9,12,14,20,20,5,16,11,30,8,16,6,20,6,6,50,14,6,10,16,20,25,30,18,16,50,34,8,10,6,16,10,10,19,12,18,3,14,4,3,7,3,28,8,8,3,3,5,8,14,3,10,16,5,20,20,16,8,10,7,14,8,10,12,10,7,14,7,26,6,14,7,34,7,28,10,5,8,8,6,34,16,12,3,6,6,10,14,30,6,13,20,6,14,10,24,5,35,9,40,16,19,12,14,14,15,34,4,6,6,35,13,10,10,5,50,4,30,19,5,12,6,16,16,10,26,10,4,26,20,3,20,8,6,10
16/12/2013 0:00,7,50,2,30,8,34,8,8,5,7,6,10,25,20,4,8,20,100,6,35,10,7,12,12,35,16,10,16,80,28,16,6,100,35,15,4,16,10,30,30,100,8,100,5,80,3,8,3,12,20,50,6,30,15,10,30,30,16,50,15,50,10,7,13,6,15,5,10,2,34,14,30,50,16,4,100,70,40,20,10,100,80,9,12,23,90,20,5,16,11,30,8,16,3,20,6,6,30,14,6,25,16,20,60,70,18,16,30,50,8,10,6,16,10,10,11,12,18,3,14,4,3,7,3,25,8,8,3,3,5,8,14,3,10,16,5,15,50,20,50,35,7,14,50,20,12,8,7,14,7,28,6,60,7,50,7,15,40,5,8,8,6,50,16,12,5,6,6,18,20,30,6,15,70,6,11,10,30,5,80,9,100,16,33,23,14,25,4,50,4,6,16,20,14,33,10,5,90,4,30,40,5,12,6,20,18,10,28,10,4,28,20,3,40,8,6,10
17/12/2013 0:00,7,30,2,30,8,6,9,8,5,7,6,10,25,20,4,8,20,20,6,35,10,7,12,12,35,16,10,16,8,10,16,6,70,35,15,4,16,10,6,7,40,8,25,5,30,3,8,3,12,5,50,6,30,8,10,10,7,16,12,15,50,10,7,13,6,7,5,10,2,20,14,30,25,16,4,40,22,40,20,10,100,35,9,12,23,30,20,5,16,11,0,8,16,3,40,6,6,30,14,6,25,16,20,45,40,18,16,15,50,8,10,6,16,10,10,11,12,18,3,14,4,3,7,3,25,8,8,3,3,5,8,14,3,10,16,5,15,50,8,50,35,7,14,50,20,12,8,7,14,7,17,6,16,7,50,7,15,40,5,8,8,6,50,16,12,7,6,6,18,40,5,6,12,22,6,11,10,30,5,50,9,35,16,33,23,14,25,4,50,4,6,16,20,10,66,10,5,40,4,15,22,5,12,6,10,5,10,12,10,4,10,20,3,40,6,6,10
18/12/2013 0:00,7,33,2,26,8,6,9,8,5,7,6,10,25,13,4,8,20,20,6,23,10,7,13,12,12,15,6,13,8,10,6,5,30,13,16,44,23,6,6,7,40,5,25,5,80,3,8,3,11,5,13,6,33,8,10,10,7,23,12,15,33,10,6,14,6,7,5,16,2,20,10,33,25,18,4,40,22,23,20,10,100,35,9,13,24,50,16,5,13,14,0,8,16,3,33,5,12,80,14,6,10,13,20,45,40,16,16,15,20,13,8,6,16,6,10,11,12,18,3,14,4,3,8,3,23,8,8,3,3,5,5,11,3,6,16,6,13,16,8,23,20,7,14,16,16,12,8,7,14,7,17,6,16,7,26,7,10,20,9,12,11,13,26,16,13,7,6,6,18,40,5,13,12,22,6,11,10,30,5,50,9,35,16,34,24,16,25,4,20,4,6,18,20,10,34,10,5,40,4,15,22,5,8,10,10,5,10,12,11,4,10,20,3,40,6,6,10
19/12/2013 0:00,15,33,2,26,8,6,9,8,5,7,10,0,25,13,4,8,8,50,6,23,22,7,13,12,12,15,6,13,8,10,6,5,30,13,16,4,23,6,6,7,40,5,75,5,50,0,8,0,11,5,13,6,33,8,10,10,7,23,12,15,33,20,6,17,6,7,6,16,2,20,10,33,35,15,4,45,66,23,15,25,50,50,9,13,17,45,16,5,13,10,0,8,13,3,33,5,12,50,14,6,10,13,13,45,35,16,10,26,20,13,8,6,16,6,17,11,12,18,3,0,0,3,0,0,23,8,8,0,0,5,5,11,3,6,16,6,13,16,8,23,20,7,14,16,16,13,8,22,10,15,17,13,16,7,26,7,10,20,9,15,11,13,26,16,13,7,0,6,18,15,5,13,12,22,8,11,17,30,5,50,9,50,13,25,25,16,25,4,20,0,6,22,80,10,25,11,5,30,4,15,22,5,8,10,10,5,10,12,11,4,10,16,0,22,6,6,10
20/12/2013 0:00,15,34,2,28,8,6,9,8,5,7,10,0,25,13,4,8,8,50,6,24,22,7,13,12,12,15,6,13,8,10,8,5,30,13,18,4,24,6,6,9,40,5,25,5,50,0,8,0,11,5,13,6,34,8,10,10,9,24,14,15,34,20,6,17,0,9,6,18,2,20,10,34,35,15,8,45,24,24,15,25,50,50,0,13,17,45,16,5,13,10,0,8,13,3,34,5,12,50,12,6,10,13,13,45,35,16,10,26,20,13,8,6,16,6,17,11,8,16,3,0,0,3,0,0,24,8,8,0,0,5,5,11,3,6,14,6,13,16,8,24,20,7,14,18,16,13,8,22,10,15,19,13,16,7,28,7,10,20,9,15,11,13,28,14,14,7,0,6,18,15,5,13,14,24,8,11,17,30,5,50,9,50,13,25,25,16,25,4,20,0,6,22,20,10,25,11,5,30,6,15,24,5,8,10,10,5,10,12,11,0,10,16,0,22,6,6,10
23/12/2013 0:00,15,45,2,26,8,6,9,8,13,7,10,0,15,13,4,8,8,22,6,33,24,7,13,12,7,15,6,13,40,90,26,5,50,13,13,4,26,6,6,17,50,5,35,5,45,0,16,0,11,17,13,0,33,8,10,17,10,26,30,17,33,20,6,19,0,17,6,4,2,20,10,33,45,15,8,40,45,20,15,25,50,25,0,13,19,20,16,5,13,10,0,8,13,3,30,5,12,33,12,6,33,13,13,45,30,16,10,26,20,13,8,6,16,6,19,14,8,16,3,0,0,3,0,0,10,8,8,0,0,5,5,11,3,6,14,6,13,16,8,6,6,7,14,20,16,13,8,24,10,15,17,13,90,7,33,7,13,30,9,15,11,13,33,14,16,7,0,6,15,35,5,13,5,45,8,14,19,6,5,40,10,50,13,25,25,16,45,4,33,0,6,24,12,10,25,11,5,45,13,20,30,5,8,10,10,5,10,12,11,0,16,16,0,24,6,6,10
24/12/2013 0:00,15,20,10,28,8,6,9,8,13,7,10,0,15,15,4,10,8,66,10,34,0,10,15,16,7,15,10,15,0,25,28,5,70,15,14,4,28,10,6,17,50,5,50,5,70,0,16,0,15,17,15,0,34,8,10,17,10,28,30,17,34,23,6,6,0,17,6,4,2,20,10,34,25,20,8,30,20,20,0,0,100,45,0,15,6,70,20,5,15,0,0,8,13,9,30,5,12,34,12,10,34,15,13,40,20,20,10,26,20,15,8,6,16,6,20,0,8,16,3,0,0,3,0,0,10,8,8,0,0,5,5,15,3,10,14,6,15,20,8,8,8,10,14,20,20,13,8,0,10,15,17,13,80,10,34,10,14,30,9,0,11,15,34,14,18,7,0,10,13,20,5,15,5,25,8,23,0,6,5,45,0,45,13,23,0,20,45,4,34,0,6,0,12,10,26,11,5,40,13,20,30,10,10,10,10,5,10,12,15,0,16,16,0,10,6,6,10
26/12/2013 0:00,15,20,0,0,8,8,9,8,13,10,10,0,22,20,0,0,8,24,15,30,0,0,15,25,7,15,10,7,0,25,25,22,50,15,10,4,25,15,8,19,50,0,100,5,100,0,16,0,17,19,20,0,25,8,15,19,10,15,30,19,35,23,6,6,0,19,10,4,2,20,22,17,25,20,8,30,20,0,0,0,100,45,0,17,6,70,22,5,20,0,0,8,15,0,33,20,12,30,12,0,25,20,15,40,20,0,10,28,40,0,8,6,16,6,20,0,8,16,13,0,0,3,0,0,10,10,8,0,0,5,7,17,3,15,14,6,15,30,14,40,12,0,14,0,20,15,8,0,10,15,19,15,60,0,30,5,20,20,9,0,11,20,40,14,15,11,0,7,13,20,5,12,5,25,10,23,0,6,0,45,0,45,15,23,0,30,25,4,25,0,6,0,14,10,26,15,5,30,13,20,30,0,12,7,10,5,10,16,7,0,16,20,0,10,8,10,10
27/12/2013 0:00,0,20,0,0,0,0,9,8,13,0,0,0,22,20,0,0,12,0,15,30,0,0,15,25,9,15,10,7,0,20,25,22,80,15,10,4,25,15,0,0,0,0,0,5,70,0,16,0,17,0,20,0,25,8,15,0,0,15,30,0,35,24,6,8,0,0,0,4,2,0,22,17,0,20,0,90,20,0,0,0,80,50,0,17,8,50,22,0,20,0,0,8,0,0,33,20,16,50,0,0,25,20,0,0,0,0,0,30,40,0,8,6,0,8,20,0,0,0,0,0,0,3,0,0,10,0,0,0,0,5,7,17,3,15,0,6,15,30,0,40,12,0,0,0,20,0,8,0,0,0,0,0,33,0,30,5,20,20,9,0,13,20,40,0,15,0,0,7,14,0,0,12,0,0,0,24,0,6,0,50,0,40,0,24,0,30,25,4,25,0,0,0,80,0,28,0,0,0,13,0,30,0,12,7,0,0,0,0,7,0,16,0,0,90,0,0,0
30/12/2013 0:00,0,0,0,0,0,0,9,8,15,0,0,0,22,20,0,0,0,0,15,0,0,0,15,25,0,0,10,7,0,0,25,22,100,0,0,4,25,0,0,0,0,0,100,5,100,0,16,0,17,0,20,0,0,8,0,0,0,0,100,0,0,0,6,0,0,0,0,0,2,0,22,17,0,0,0,80,0,0,0,0,100,100,0,17,0,100,22,0,20,0,0,8,0,0,34,20,0,0,0,0,25,20,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,7,17,3,15,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,33,0,0,5,20,20,9,0,0,20,0,0,15,0,0,7,0,0,0,12,0,0,0,0,0,0,0,80,0,30,0,0,0,0,0,0,25,0,0,0,0,0,90,0,0,0,15,0,0,0,12,7,0,0,0,0,7,0,20,0,0,0,0,0,0
31/12/2014 0:00,0,0,0,0,0,0,0,0,0,0,0,0,24,20,0,0,0,0,15,0,0,0,15,25,0,0,10,9,0,0,25,24,0,0,0,4,25,0,0,0,0,0,0,0,50,0,20,0,19,0,20,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12,0,24,19,0,0,0,0,0,0,0,0,100,0,0,19,0,0,24,0,20,0,0,8,0,0,0,20,0,0,0,0,25,20,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,9,19,3,15,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,34,0,0,5,20,20,9,0,0,20,0,0,15,0,0,9,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,0,0,0,9,0,0,0,0,0,0,0,0
